,from,date,job_id,job_title,job_company,job_location,job_link,job_type,job_skills,job_edu,job_major,job_keywords,job_text
10,Indeed,11/03/2017,5d1b152022a56fe0,UI Developer 0.6 to 2 Years,Indsingsoft Pte Ltd,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=5d1b152022a56fe0,['Full-Time'],"['HTML', 'HTML', 'CSS', 'CSS']","['BS', 'MS']",['Computer Science'],[],"['', 'canopus', '17', 'business', 'state', '9', 'takes', 'now', 'post', 'expertise:', 'resume', 'vibrant', 'india', 'science', '₹8', 'terms', ""master's"", 'search', 'layout', 'apply', 'resumes', 'conversion', '6', 'profile', 'desired', '7480200', '8', '0.6', 'open', 'ability', 'html', 'responsive', 'leading', 'ago', 'developer', 'application', 'stronger', 'company', 'singapore', 'privacy', 'job', 'html5', 'firm', 'month', 'xhtml', 'salary:', 'concepts', 'computer', 'work', 'title', 'nadu', 'type:', 'sign', 'let', 'walk-in', 'indsing', 'years', '2.0', 'description', 'indsingsoft', 'reviews', 'lead', 'complete', 'qualification:', 'democracy', 'ui', 'projects', 'believes', 'well', ""bachelor's"", 'information', 'ux', 'create', 'review', 'degree', 'pte', 'centre', 'attitude', '4th', 'consulting', 'sound', 'jobs', 'days', '1', 'creative', 'save', 'may', 'suite', 'illustrator', 'provides', 'team', 'cookies', 'upload', 'close', 'tamil', 'jquery', 'please', 'hours', 'problem', 'exposure', 'securely', 'minimal', 'interface', 'chennai', 'solutions', 'full-time', 'photoshop', 'ltd', 'css3', 'ownership', 'find', 'adobe', 'nov', 'independently', 'css', 'systemsexperience:', 'months', 'play', 'advanced', 'tools', 'mobile', 'design', 'client_chennai', 'day', 'city', ':', 'best', 'understanding', 'user', 'provide', 'indeed', 'using', 'applications', '-', '2', 'web', 'adroit', '₹10', 'l&t', '000.00', 'private', 'like', 'fundamentals', '201..', 'salaries', 'polymer', '©2017', 'monster', '7', 'keywords', 'gbs', '\xa0-\xa0', 'xpans', 'skip', 'applying', 'are..', 'direction', 'first', 'app', '»', 'employers', 'building', 'source', 'self-starter', 'solving', 'soft', 'indian', '\xa0', 'technology', 'part', 'instructions', 'limited', 'services', '000', 'development', 'help', 'profile:']"
11,Indeed,11/03/2017,995dcba3a905be88,Malware Analyst - Trainee,Comodo,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=995dcba3a905be88,[],['C++'],[],['Computer Science'],[],"['', '-', 'please', 'c++', 'job', 'description:', 'location', 'analytical', 'computer', 'algorithms', 'chennai', 'work', 'knowledge', 'bca', 'structure', 'b.tech', 'b.e', 'india', 'b.sc', 'science', 'familiar', '10', 'resumes', 'interest', 'skill', 'encryption', 'le', 'ne', 'shift', 'forward', 'trainee', 'position', 'communication', 'malware', 'titile', 'fresher', 'pe', 'experience', 'mca', 'candidates', 'analyst', 'learning', 'in.careers@comodo.com', 'good', ':', 'interested', 'qualification', 'willingness', 'file']"
12,Indeed,11/03/2017,1487ae29b290bc5e,Walkin Interview for Teaching (IMMEDIATE OPENING) Night Shift,Aspire Learning Pvt Limited,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=1487ae29b290bc5e,[],"['R', 'Python', 'C']",['BS'],"['Computer Science', 'Statistics', 'Math', 'Math', 'Physics', 'Economics', 'Quantitative']",[],"['', 'immediate', 'chat', 'system', 'business', 'state', '9', 'timings', 'language:', '80', '23', 'u.s', 'statistics', 'now', 'post', 'electricity', 'team!', 'strong', 'resume', 'can', 'touch', 'c', 'walkin', 'office', 'science', '6:30', 'institute', 'terms', 'selection', 'apply', 'search', 'b', 'resumes', 'micro', 'note:', 'skill', 'venue:', 'street', 'arrange', '20', 'preferably', 'python', 'shift', 'fast', 'profile', 'selected', 'pm', '8:30', 'growing', 'all..', 'expected', 'math', 'database', '+', 'days:', 'ago', 'application', 'ctc', 'minimum', 'facility', 't.nagar', 'available', 'methods', 'company', 'good', 'wpm', 'non-voice', 'skills', 'pg', 'privacy', 'job', 'required', '600017', '30+', '*this', 'vacancies:', 'students', 'mathematics', 'transportation:', '#23', 'salary:', 'even', 'date', 'cab', 'computer', 'ug', 'work', 'title', 'nadu', 'type:', 'sign', 'knowledge', 'savvy', 'let', 'test', 'timings:', 'mail', '₹180', 'walk-in', 'female', 'aspire', 'pf', 'educare', 'bc', 'description', '8608823451', 'reviews', 'role', 'focitech', 'hotel', ""bachelor's"", 'projects', 'virtual', 'availability', 'create', 'candidate:', 'undergo', 'sundararaj', 'review', 'degree', 'floor', 'international', 'teacher', 'centre', 'language', 'north', 'jobs', 'procedure:', 'days', 'education:', 'macro', 'save', 'year', 'candidates', 'appreciate', 'may', 'hr', '1', 'ground', 'learning', '₹3', 'range', 'cookies', 'college-intro', 'archana', 'upload', 'based', 'close', '00', 'algebra', 'tamil', 'k', 'confirm', 'regards', 'global', 'location:', 'contact:', 'infotech', 'please', 'hours', '11:30', 'written', 'non', 'tests', 'transportation', 'role:', 'fit', 'securely', 'advertisement', 'opening', 'acmelearning.com', 'passionate', 'incentives', 'chennai', 'overtime', 'pvt', 'sathya', 'economics', 'strictly', 'teach', 'compulsory', '9840974499', 'thanks', 'conducted', 'basic', 'test:', 'meet', 'share', '10', 'montessori', 'non-veg.commi-i', 'ltd', 'make', 'find', 'tutors', 'line', 'people', 'trained', 'communication', 'night', 'platform', 'number', 'subject', 'salary', 'subjects', 'advanced', 'proficiency', 'design', 'day', 'will', 'city', ':', '&', 'calculus', 'interested', 'indeed', 'certified', 'using', '-', '₹1', 'subjects:', 'web', 'skill:', 'excellent', 'provided', 'kannan', 'tech', 'muruganathen', 'updated', '000.00', 'description:', 'physics', 'r', 'madras', 'level:', 'screening', 'like', 'three', 'salaries', 'interview', 'time', '©2017', 'help', '100', 'monday', 'sri', 'teaching', 'keywords', 'know', 'sarangangapani', 'typing', 'voice', 'accountancy', 'skip', 'given', 'sure', 'need', 's', 'applying', 'saturday', 'home', '»', 'employers', 'us', 'requirement', 'timing:', '15', 'email', 'indian', 'annamalai', 'field', 'expand', 'apartments', '\xa0', 'bring', 'intermediate', 'reply', 'home*', 'willing', 'linear', 'instructions', 'think', 'esi', 'limited', 'online', '000', 'accounting', 'email:', 'systems', '₹300', 'quantitative', '30', 'sai', 'person', 'recruiting']"
13,Indeed,11/03/2017,3c1ec57c9b6dfeb3,Senior Application Developer,ADP,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=3c1ec57c9b6dfeb3,[],[],[],[],[],"['', 'protected', 'affectional', 'es-es', 'basis', 'pt-pt', 'dutch', 'menu', 'sorry', 'opportunity', 'search', 'overview', 'religion', 'hide', 'fr-fr', 'owners', 'canada', 'careers', 'profile', 'social@adp', '©', 'copyright', 'client', 'open', 'powered', 'logo', 'ancestry', 'trademarks', 'inclusion', 'equal', 'pl', 'chinese', 'french', 'pt-br', 'social', 'associates', 'job', 'en-uk', 'local', 'property', 'sexual', 'exists', 'regard', 'discriminated', 'communities', 'uk', 'orientation', 'españa', 'life', 'english', 'identity', 'español', 'italiano', 'consideration', 'implementation', 'teams', 'benefits', 'switcher', 'believe', 'language', 'simplified', '@adp', 'race', 'fraud', 'mark', 'polish', 'creed', 'llc', 'diversity', 'deutsch', 'executive', 'found', '2017', 'reserved', 'qualified', '404page', 'events', 'sex', 'française', 'status', 'de', 'nl', 'marital', 'disability', 'roles', 'age', 'gender', 'respective', 'brazil', 'registered', 'adp', 'portuguese', 'es', 'accessibility', 'expression', 'resources', 'innovation', 'will', 'nederlands', 'polski', 'veteran', '-', '简体中文', 'corporate', 'en', 'sales', 'page', 'locations', 'rights', 'employment', 'spanish', 'português', 'enfold-hodes-accessible', 'marks', 'scroll', 'longer', 'responsibility', 'alert', 'top', 'portugal', 'human', 'here:', 'receive', 'resource', 'fuels', 'clients', 'service', 'national', 'wordpress', 'italian', 'home', 'university', 'without', 'us', 'color', 'german', 'technology', 'theme', 'fr', 'applicants', 'veterans', 'zh-hans', 'origin', 'fr-ca', '&']"
14,Indeed,11/03/2017,7c43faf3a5bff0a7,Data Analyst,Flex,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=7c43faf3a5bff0a7,[],[],[],[],[],['']
18,Indeed,11/03/2017,65603a40868e0dec,Technical Support Engineer,Wissenpro IT Solutions,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=65603a40868e0dec,['Full-Time'],['Linux'],"['BS', 'BS']",['Engineering'],[],"['', 'managed', 'consumer', 'post', '5.5', 'words', 'process', 'strategic', 'science', 'terms', 'note:', 'firmware', 'dns', 'station', 'ability', 'ago', 'issues', 'management', 'month', 'consultants', 'market', 'wissenpro', 'nadu', 'solve', 'knowledge', 'orderliness', 'procedures', 'key', 'orientation', 'description', 'create', 'get', 'review', 'vpn', '1', 'hr', 'customer', 'cookies', 'licenses', 'upload', 'close', 'project', 'different', 'supervision:', 'windows', '1st', 'submitted:', 'centers', 'operating', 'support', 'find', 'wireless', 'comfortable', 'understanding', 'peripherals', 'interested', 'qa', 'encountered', 'kra:', '-', 'quality', 'attends', 'technical', 'like', 'tool', '©2017', 'keywords', 'pre', 'skip', 'service', 'inquiries', 'wissen', '»', 'identifying', '93%', 'experience', 'contact', 'limited', '&', 'topologies', 'unmanaged', 'courses', 'immediate', 'safe', 'ssh', 'language:', 'notice', 'networking', 'resellers', 'abilities:', 'strong', 'client’s', 'agentcertification', 'storage', 'resumes', 'quickly', 'step', 'preferably', 'profile', 'application', 'productivity', 'trainings', 'changes', 'xerox', 'job', 'manager;', 'ftp', 'computer', 'work', 'type:', 'engineer', 'users', 'role', 'reviews', 'resolve', 'performance', 'drivers', 'updates', '90%', 'corporation', 'year', 'meets', 'candidates', 'technicalkra:', 'type', 'concerns', 'tamil', 'please', 'functional', 'problem', 'adjust', 'thanks', 'error', 'lakhs', 'salary', 'unit', 'principal', 'determination', 'city', 'permanent', 'indeed', 'met', 'manager', 'vlans', 'l2', 'location', 'standards', 'logically', 'gynaeshwari', 'network', 'unresolved', 'access', 'position', 'practices', 'adapt', 'technology', 'bachelor', 'lans', 'hindi', 'systems', 'computers', '17', 'tier', '4-5-year', 'business', 'state', 'now', 'products', 'can', 'resume', 'maintains', 'apply', 'search', 'administrative:', 'total', 'protocols', 'dear', 'product', 'handle', 'tcp', 'company', 'skills', 'difficult', 'required', 'class', 'orderly', 'able', 'solutions!!!', 'sign', 'let', 'years', ""bachelor's"", 'well', 'http', 'calls', 'procedural', 'relevant', 'certification', 'smbs', 'jobs', 'save', 'advancing', 'duties', 'provides', 'engineering', 'responsibilities:', 'routing', 'experience:', 'simple', 'hours', 'minimal', 'period:', 'familiarity', 'switches', 'chennai', 'supervision', 'handling', 'pre-sales', 'full-time', 'request', 'physical', 'software', 'annum', 'troubleshooting', 'outbound', 'hiring', 'adhering', 'internet', 'problems', 'greetings', 'provide', 'ip', 'csat', 'private', 'device', 'replacement', 'personal', '9652277944', 'summary', 'cleanliness', 'points', 'complex', 'need', 'technologies', 'home', 'less', 'solving', 'per', '\xa0', 'meeting', 'production', 'satisfaction', 'networks', 'professional', 'end-users', 'pressure', 'installation', 'configuration', 'admin', 'graduate', 'india', 'check', 'mandatory', 'rma', 'netgear’s', 'main', 'performs', 'call', 'client', 'back', 'level-3', 'good', 'candidate', 'privacy', 'action', 'improve', '30+', 'title', 'feedback', 'netgear', 'supervisor', 'linux', 'information', 'grade', 'centre', 'microsoft', 'assistance', 'days', 'education:', 'including', 'rating', 'may', 'team', 'regards', 'environment', 'pro', 'products;', 'matters', 'securely', 'nics', 'complexity', 'collaborative', 'solutions', 'enterprise', 'managers', 'basic', 'troubleshoots', 'following:', 'recommends', 'least', 'professionals', 'submits', 'balance', 'advanced', 'complicated', 'related', 'covering', 'ensure', 'security', 'reports', 'will', ':', 'logs', 'providing', 'level', 'sales', 'taken', 'housekeeping', 'netcon', 'salaries', 'vpns', 'navigation', 'enlist', 'controller', 'forwards', 'cisco', '2+', 'works', 'applying', 'employers', 'assesses', 'devices', 'instructions', 'update', 'target', 'help']"
19,Indeed,11/03/2017,38e5c49b9a1351a6,Analyst I,Bank of America,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=38e5c49b9a1351a6,"['Full-Time', 'Part-Time']",['SQL'],[],['Computer Science'],['Real Time'],"['', 'china', 'website', 'consumer', 't-sql', 'process', 'science', 'focused', 'overview', 'interest', 'card', 'sdlc', 'committed', 'canada', 'lives', 'ability', 'globe', 'isle', 'wealth', 'management', 'ascendas', 'lines', 'partners', 'along', 'any:', 'maintain', '8:30pm', 'knowledge', 'chile', 'cycle', 'description', 'create', 'timelines', '1', ""world's"", 'specifications', 'saudi', 'customer', 'log', 'fixes', 'profile?', 'ssis', 'meet', 'closely', 'support', 'ltd', 'change', '.net', 'communication', 'aim', 'brazil', 'worldwide', 'releases', 'day', 'innovation', 'best', 'monaco', 'decision', '-', 'quality', 'must', 'arabia', '17069607', 'technical', 'one', 'cost', 'portugal', 'skip', 'financial', 'experience', 'peru', 'japan', 'better', 'kong', 'connect', 'defines', 'lob', 'supports', '45', 'strong', 'shared', 'sql', 'regret', 'weekends', 'profile', 'korea', 'sweden', 'ba', 'application', 'man', 'germany', 'changes', 'develop', 'pg', 'activities', 'individual', 'job', 'small-', 'date', 'computer', 'creating', 'work', 'analytical', 'test', 'versed', 'current', 'prog', 'australia', 'jersey', 'customers', 'life', 'risk', 'loans', 'taking', 'preferred', 'subsidiary', 'december', 'we’re', 'institutions', 'please', 'stage', 'posting', 'bi', 'want', 'switzerland', 'status', 'thanks', 'enables', 'implement', 'taiwan', 'hong', 'individually', 'reduce', 'asset', 'default', 'large', 'units', 'applications', 'thailand', 'weekend', 'location', 'standards', '25', 'delivery', 'try', 'monday', 'kingdom', '>', 'access', 'practices', 'highlight', 'field', 'continued', 'technology', 'number:', 'luxembourg', 'turkey', 'menu', 'business', 'arab', 'processes', 'islands', 'content', 'now', 'products', 'full', 'opportunity', 'apply', 'search', 'every', 'italy', 'bahrain', 'desired', 'require', 'russia', 'analyst', 'skills', 'simplify', 'associates', 'deliver', 'africa', 'place', 'institutional', 'belgium', 'years', 'offshore', 'talent', 'helping', 'bahamas', 'projects', 'well', 'bld', 'high', 'gmt', 'investing', 'preferable', 'jobs', 'ssrs', 'value', 'provides', 'greece', 'global', 'week', 'a.m', 'hours', '2017', 'operations', 'minimal', 'servicing', 'venezuela', 'code', 'chennai', 'continuum', 'understand', '®', 'supervision', 'multiple', 'serve', 'overall', 'adhering', 'maintenance', 'people', 'problems', 'serving', 'packages', 'design', '12', 'act', 'provide', 'panama', 'emirates', 'certifications', 'individuals', 'description:', 'corporations', 'time', 'america', 'responsible', 'rica', 'updating', 'nonbank', 'top', 'middle-market', 'home', 'existing', 'onshore', 'lebanon', 'guidelines', 'center', 'per', 'mitigation', 'netherlands', 'part', 'purpose', 'success', 'graduation', 'apps', 'unites', 'attracting', 'uruguay', 'connected', 'timings', 'france', 'india', 'completing', 'mandatory', 'extensive', 'largest', 'making', 'main', '6', 'abilities', 'cayman', 'states', 'recommend', 'back', 'good', 'candidate', 'singapore', 'across', 'member', 'enhance', 'malaysia', 'requirements', 'businesses', 'taramani', 'stakeholders', 'part-time', 'park', 'care', 'mexico', 'south', 'information', 'argentina', 'mortgage', 'philippines', 'resolving', 'microsoft', 'legacy', 'patience!', 'education:', 'results', 'including', 'range', 'team', 'thank', 'expertise', 'multi-task', 'goals', 'location:', 'colombia', 'environment', 'norway', 'achieve', 'matters', 'customize', '4', 'right', 'plans', 'spain', 'solutions', 'pvt', 'involved', 'data', 'facing', 'life’s', 'rd', '10', 'overview\xa0', 'ireland', 'poland', 'consumers', 'independently', 'delivering', 'related', 'ensure', 'retaining', 'will', 'reports', 'employees', ':', 'already', 'convenience', 'indonesia', 'costa', 'skills:', 'responsibilities', 'markets', 'within', 'investors', 'regulatory', 'israel', 'navigation', 'united', 'banking', '11:30am', 'clients', 'us', 'communicate', 'hands', 'organization', 'solutions\xa0', 'crest', 'expert', 'investment', 'willing', 'accept', 'update', 'services', 'development', 'real', 'help', 'bank']"
20,Indeed,11/03/2017,4666661433f415a1,Immediate Opening for PHP web Developers,NONSTOP COURIER AND CARGO PVT LTD,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=4666661433f415a1,['Full-Time'],"['MySQL', 'JavaScript', 'HTML', 'CSS', 'PHP']",['BS'],"['Computer Science', 'Engineering']",[],"['', 'capable', 'immediate', 'follow', 'working', 'sites', 'state', 'language:', 'features', '23', 'bsd', 'php:', 'post', 'now', 'troubleshoot', 'strong', 'resume', 'science', 'terms', 'mysql', 'search', 'apply', 'resumes', 'webapplications', 'bold', 'cargo', 'product', 'third-party', 'e-commerce', '“clean”', 'php', 'profile', 'open', 'mca', 'html', '₹250', 'ago', 'developer', 'ideas', 'application', 'core', 'good', 'candidate', 'company', 'skills', '50', 'develop', 'privacy', 'necessary', 'apis', 'job', 'required', '30+', 'industry', 'salary:', 'maintain', 'developers', 'computer', 'title', 'nadu', 'knowledge', 'sign', 'let', 'type:', 'solution', 'detailed', 'test', 'procedures', 'fresher-', 'demonstrable', 'oshanic', 'control', 'description', 'reviews', 'projects', 'javascript', ""bachelor's"", 'deploy', 'create', 'english', 'review', 'new', 'degree', 'nonstop', 'ebay', 'centre', 'jobs', 'days', 'requirements:', 'education:', 'including', 'recently', 'year', 'specifications', '1', 'ajax', 'save', 'may', 'engineering', 'responsibilities:', 'cookies', 'facilitate', 'upload', 'common', 'location:', 'close', 'global', 'tamil', '3', 'magento', 'cms', 'experience:', 'please', 'produce', 'write', 'lifecycle', 'hours', 'bsc', 'securely', 'version', 'opening', 'databases', 'code', 'chennai', 'done', 'solutions', 'pvt', 'corp', 'desire', 'facebook', 'proven', 'full-time', 'software', 'developing', 'ltd', 'pmm', 'least', 'find', 'optimisation', 'independently', 'css', 'cyber', 'subject', 'etc', 'advanced', '₹150', 'related', 'ensure', '₹2', 'tools', 'design', '12', 'well-designed', 'city', ':', 'best', 'understanding', 'indeed', '-', '₹1', '2', 'web', 'passion', 'tech', '000.00', 'courier', 'contribute', 'like', 'salaries', '©2017', '7', 'keywords', 'maxwell', 'phases', 'relational', 'skip', 'coding', 'applying', 'wordpress', 'technologies', 'codeigniter', '»', 'employers', 'functionality', 'practices', 'source', '19', 'himate', 'experience', 'soft', 'google', '\xa0', 'msc', 'instructions', 'services', '000', 'development', 'hindi', '&', 'help']"
22,Indeed,11/03/2017,4c28e816d11c094b,Junior Developer,BIG HR,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=4c28e816d11c094b,['Full-Time'],"['SQL', 'C#']",['BS'],['Computer Science'],[],"['', 'professional', 'services;', 'safe', '*', 'cleansing', 'interpersonal', 'qualifications:\xa0', 'debugging', 'system', 'vb.net', '3:26:47', 'features', 'why??', 'post', 'tenure:\xa0', 'strong', 'resume', 'competency', 'innovative', 'designation:\xa0', 'process', 'india', 'entire', 'science', 'starts', 'terms', 'search', 'senior', 'processes.;', 'data;', 'experience:\xa0', 'interest', 'sql', 'total', '2000', 'retail', 'team;', 'abilities', 'profile', '©', 'recruitment', 'copyright', 'client', 'unparalleled', '\xa0\xa0company', 'ability', 'leading', 'developer', 'draws', 'minimum', 'consuming', '|', 'loyalty', 'hundred', 'skills', 'privacy', 'job', 'required', 'link', 'industry', 'able', 'junior', 'percentage', 'documenting', 'location:\xa0', 'partnering', 'analytical', 'computer', 'friend', 'nadu', 'creating', 'work', 'maturity', '11', 'reference', 'test', 'on:\xa0', 'procedures', '2006', 'enabled', 'years', 'take', 'orientation', 'career', 'description', 'workforce', 'levels', 'information', 'high', 'degree', 'education', 'essential', 'focus', 'skills:\xa0', 'offer', 'jobs', 'hospitality', '1', 'candidates', 'rpo', 'details', 'hr', 'equivalent', 'team', 'etc.', 'reporting', 'expertise', '\u2003', 'executive', 'tamil', '3', '2005', 'presentation', 'experience:', 'write', 'vacancies:\xa0', '2017', 'problem', 'prospective', 'different', 'division', 'bpo', 'reserved', 'right', 'ssis', 'loading', 'chennai', 'structure', 'solutions', 'commitment', 'data', 'full-time', 'thinking', 'server', 'serve', 'software', '10', 'employer', 'verticals', 'following:', 'stored', 'big', 'name', 'probe', 'ambition', '.net', 'staffing', 'independently', 'quick', 'personality', 'communication', 'details\xa0', 'discipline', 'salary', 'etc', 'advanced', 'asp.net;', 'unit', 'related', 'tools', 'design', 'resources', ':\xa0', 'debug', 'understanding', '&', 'blog', 'posted', 'report', 'level', 'bs', 'using', '-', '2', 'offering', 'quality', 'web', 'excellent', 'active', 'rights', 'next-generation', 'player', 'etc.;', 'ites', 'c#', 'screening', 'technical', 'organizational', '–', 'skills;', '\xa0\xa0job', 'conditions', 'one', 'functions', 'specialization', 'network', 'builder', 'responsibility', 'relational', 'clients', 'coding', 'sourcing', 'systematic', 'healthcare', 'technologies', 'home', 'faq', '»', 'us', 'source', 'organization', 'experience', 'email', 'solving', 'middle', 'title:\xa0', 'databases;', '\xa0', 'ways', 'bfsi', 'developer-chennai', 'offered:\xa0', 'part', 'made', 'contact', 'services', 'development', 'operational', 'systems', 'success', 'policy', 'integrity']"
23,Indeed,11/03/2017,0d0ad57cb1cf73f9,".NET C#, MVC - Senior Software Engineer",SOFTBORNE TECHNOLOGY SOLUTIONS PRIVATE LIMITED,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=0d0ad57cb1cf73f9,"['Full-Time', 'Full-Time']","['SQL', 'C#', 'HTML']",['BS'],['Computer Science'],[],"['', 'professional', 'immediate', '17', 'system', 'state', 'blended', 'mvc', 'actively', 'linq', 'notice', 'now', 'post', 'strong', 'resume', 'full', 'science', 'terms', 'following', 'search', 'senior', 'apply', 'resumes', 'mvc4', 'skill', 'sql', 'sdlc', 'preferably', '8', 'angularjs', 'open', 'xenovex', 'require', 'ago', 'developer', 'application', 'ctc', 'bootstrap', 'good', 'company', '2012', 'skills', 'develop', 'redmine', 'privacy', 'reason', 'job', 'html5', 'required', '30+', 'kendo', 'higher', 'issue', 'json', 'maintain', 'telerik', 'developer..', 'developers', 'computer', 'analytical', 'work', 'nadu', 'title', 'type:', 'sign', 'let', 'mail', 'engineer', 'cycle', 'git', 'years', 'offshore', 'control', 'description', '21', 'reviews', 'actual', ""bachelor's"", 'information', 'entity', 'review', 'new', 'degree', '2014', 'svn', 'implementation', 'relevant', 'centre', 'consulting', 'jobs', 'preferred', 'requirements:', 'days', '1', 'education:', 'save', 'may', 'vacant', 'learning', 'equivalent', 'responsibilities:', 'cookies', 'stack', 'upload', 'type', 'k', 'close', 'tamil', 'jquery', 'project', 'qualification', 'week', 'experience:', 'please', 'hours', '4', '2008', 'securely', 'scrum', 'chennai', 'requests', 'solutions', 'btech', 'period', 'full-time', 'managers', '10', 'software', 'support', 'implement', 'troubleshooting', 'hiring', 'change', 'framework', 'least', 'professionals', 'name', 'find', 'joining', '.net', 'communication', 'asp.net', 'ms-sql', 'salary', 'advanced', 'c#.net', 'jira', 'architect', 'design', 'will', 'city', 'minimum:', ':', '4-8', 'self-motivator', 'indeed', 'standard', 'report', 'hour', 'dot', 'e.g', '-', '2', 'immediately', 'kindly', 'asp...', 'c#', 'location', 'nos', 'private', 'areas:', 'technical', 'like', '–', 'salaries', 'time', '©2017', 'monster', 'educational', 'foyer', 'bluemarblesmartware', 'keywords', '\xa0-\xa0', '27', 'skip', 'resource', 'applying', 'technologies', '»', 'employers', 'position', 'weeks', 'source', 'automotive', 'experience', 'tracking', 'domain', 'per', '\xa0', 'technology', 'net', 'api', 'softborne', 'instructions', 'limited', 'development', 'systems', '&', 'help']"
24,Indeed,11/03/2017,157bb3ff6930a9fc,Data Science Analyst,Logitech,"Chennai, Tamil Nadu",http://www.indeed.co.in/rc/clk?jk=157bb3ff6930a9fc,[],"['R', 'Python', 'Java', 'Hadoop', 'MapReduce']",['MS'],"['Computer Science', 'Statistics', 'Math', 'Machine Learning', 'Quantitative']",['Big Data'],"['', 'charging', 'interpersonal', 'do”', 'twitter', 'accessories', 'matter', 'pc', 'business', 'outcome', 'discover', 'processes', 'patterns', 'programming', 'statistics', 'testing', 'products', 'integration', 'algorithms', 'also', 'pattern', 'analysts', 'frames', 'strong', 'can', 'collaboration', 'innovative', 'setup', 'india', 'speakers', 'science', 'never', 'terms', 'apply', 'following', 'base', 'interest', 'algorithm', 'solves', 'appropriate', 'sitemap', 'approaches', 'communicating', 'gaming', 'python', 'external', 'fast', 'careers', '©', 'expected', 'client', '+', 'hadoop', 'powered', 'ability', 'opportunities', 'analyst', 'back', 'minimum', 'available', 'good', 'company', 'skills', 'lifestyle', 'employs', 'empower', 'privacy', 'social', 'later', 'analysis', 'zerotouch', 'frameworks', 'detection', 'partners', 'multivariate', 'decide', 'decisions', 'audio', 'requirements', 'validates', 'students', 'speak', 'develops', 'mathematics', 'push', 'collaborates', 'collected', 'anyone', 'academy', 'developers', 'critical', 'computer', 'stakeholders', 'knowledge', 'preparing', 'linkedin', 'test', 'key', 'remotes', 'presenters', 'contribution:', 'use', 'mice', 'video', 'description', 'mining', 'role', 'identify', 'suggesting', 'defined', 'forecasting', 'inspire', 'current', 'machine', 'identifies', 'life', 'information', 'circle', 'integrating', '“can', 'webcams', 'explore', 'delight', 'new', 'degree', 'consideration', 'select', 'teams', 'mapreduce', 'relevant', 'exceed', 'preferable', 'attitude', 'believe', 'pop', 'sound', 'requirements:', 'education:', 'results', 'smartphone', 'including', 'propose', 'challenge', 'hub', 'ultimate', 'car', 'meters', 'learning', 'customer', 'downloads', 'addition', 'harmony', 'based', 'stand', 'analytic', 'needs', 'afraid', 'proficient', 'keyboards', 'role:', 'conference', 'success', 'reserved', 'iterative', 'potentially', 'leveraging', 'solid', 'chennai', 'tablet', 'switch', 'comparing', 'solutions', 'alongside', 'meaningful', 'data', 'quantitative', 'predictive', '←', 'openings', 'facebook', 'java', 'small', 'drive', 'designers', 'geo-location', 'mounts', 'bluetooth', 'share', 'smart', 'experimental', 'support', 'change', 'validate', 'big', 'optimization', 'collection', 'people', 'problems', 'communication', 'idea', 'department', 'scientist', 'behaviors', 'subject', 'master', 'advanced', 'related', 'cases', 'proficiency', 'packages', 'media', 'mobile', 'communicates', 'design', 'modeling', 'security', 'camera', 'act', 'best', '&', 'special', 'headsets', 'winning', 'large', 'blog', 'controllers', 'will:', 'using', 'include:', 'discovering', 'datasets', 'move', 'must', 'rights', 'creators', 'insights', 'samples', 'press', 'cameras', 'investors', 'varied', 'great', 'findings', 'like', 'responsible', 'impact', 'input', 'sources', 'retention', 'analytics', 'come', 'limit', 'loosely', 'you’ll', 'logitech', 'works', 'stands', 'chapter', 'ears', 'complex', 'need', 'methodologies', 'home', 'offers', 'algorithmic', 'us', 'identifying', 'enough', 'experience', 'experts', 'team:', 'email', 'newsletter', 'field', 'visualization', 'jaybird', 'side', 'technology', 'internal', 'scenarios', 'bring', 'final', 'part', 'innovators', 'models', 'qualifications:', 'contact', 'combos', 'techniques', 'hypotheses', 'statistical', 'jobvite', 'surround', 'return', 'policy', 'r', 'world', 'community']"
